row,col,latitude,longitude,mean_concentration,max_concentration,frequency_timesteps,percentile_95_concentration,hazard_quotient
26,17,-19.675650,-65.770770,0.000026,0.000210,36,0.000210,4.666667
26,18,-19.675650,-65.760770,0.000034,0.000300,36,0.000210,4.666667
26,19,-19.675650,-65.750770,0.000035,0.000300,31,0.000166,3.677778
26,20,-19.675650,-65.740770,0.000030,0.000300,30,0.000121,2.679889
26,21,-19.675650,-65.730770,0.000018,0.000121,27,0.000121,2.682889
26,22,-19.675650,-65.720770,0.000012,0.000121,26,0.000031,0.688889
26,23,-19.675650,-65.710770,0.000008,0.000031,23,0.000031,0.688889
26,24,-19.675650,-65.700770,0.000006,0.000031,22,0.000031,0.678889
26,25,-19.675650,-65.690770,0.000004,0.000031,18,0.000023,0.518889
26,26,-19.675650,-65.680770,0.000004,0.000031,18,0.000016,0.348889
26,27,-19.675650,-65.670770,0.000002,0.000010,17,0.000005,0.115556
26,28,-19.675650,-65.660770,0.000001,0.000010,17,0.000004,0.097778
26,29,-19.675650,-65.650770,0.000000,0.000002,15,0.000001,0.030444
26,30,-19.675650,-65.640770,0.000000,0.000000,12,0.000000,0.002222
26,31,-19.675650,-65.630770,0.000000,0.000000,9,0.000000,0.002222
26,32,-19.675650,-65.620770,0.000000,0.000000,7,0.000000,0.002222
27,5,-19.685650,-65.890770,0.000002,0.000010,10,0.000010,0.222222
27,6,-19.685650,-65.880770,0.000003,0.000010,13,0.000010,0.222222
27,7,-19.685650,-65.870770,0.000003,0.000010,12,0.000010,0.222222
27,8,-19.685650,-65.860770,0.000002,0.000010,14,0.000010,0.222222
27,9,-19.685650,-65.850770,0.000003,0.000010,12,0.000010,0.222222
27,10,-19.685650,-65.840770,0.000002,0.000010,21,0.000010,0.222244
27,11,-19.685650,-65.830770,0.000003,0.000010,24,0.000010,0.222222
27,12,-19.685650,-65.820770,0.000003,0.000010,25,0.000010,0.222222
27,13,-19.685650,-65.810770,0.000010,0.000100,28,0.000069,1.522999
27,14,-19.685650,-65.800770,0.000008,0.000100,32,0.000051,1.123442
27,15,-19.685650,-65.790770,0.000009,0.000100,29,0.000064,1.423112
27,16,-19.685650,-65.780770,0.000016,0.000101,28,0.000100,2.222222
27,17,-19.685650,-65.770770,0.000017,0.000100,27,0.000100,2.222222
27,18,-19.685650,-65.760770,0.000019,0.000100,24,0.000100,2.222222
27,19,-19.685650,-65.750770,0.000021,0.000100,26,0.000100,2.222222
27,20,-19.685650,-65.740770,0.000018,0.000100,26,0.000100,2.224444
27,21,-19.685650,-65.730770,0.000007,0.000100,25,0.000011,0.244444
27,22,-19.685650,-65.720770,0.000007,0.000100,23,0.000011,0.244444
27,23,-19.685650,-65.710770,0.000003,0.000011,19,0.000011,0.244444
27,24,-19.685650,-65.700770,0.000002,0.000011,18,0.000011,0.244444
27,25,-19.685650,-65.690770,0.000002,0.000011,13,0.000006,0.124444
27,26,-19.685650,-65.680770,0.000001,0.000011,12,0.000006,0.134444
27,27,-19.685650,-65.670770,0.000001,0.000011,11,0.000006,0.144444
27,28,-19.685650,-65.660770,0.000000,0.000000,11,0.000000,0.002222
27,29,-19.685650,-65.650770,0.000000,0.000000,10,0.000000,0.002222
27,30,-19.685650,-65.640770,0.000000,0.000000,10,0.000000,0.002222
27,31,-19.685650,-65.630770,0.000000,0.000000,8,0.000000,0.002222
27,32,-19.685650,-65.620770,0.000000,0.000000,5,0.000000,0.000022
28,5,-19.695650,-65.890770,0.000002,0.000010,11,0.000010,0.222222
28,6,-19.695650,-65.880770,0.000002,0.000010,13,0.000010,0.222222
28,7,-19.695650,-65.870770,0.000003,0.000010,12,0.000010,0.222222
28,8,-19.695650,-65.860770,0.000002,0.000010,12,0.000010,0.222222
28,9,-19.695650,-65.850770,0.000002,0.000010,12,0.000010,0.222222
28,10,-19.695650,-65.840770,0.000002,0.000010,17,0.000010,0.222222
28,11,-19.695650,-65.830770,0.000003,0.000010,18,0.000010,0.222222
28,12,-19.695650,-65.820770,0.000004,0.000010,18,0.000010,0.222222
28,13,-19.695650,-65.810770,0.000002,0.000010,23,0.000010,0.222222
28,14,-19.695650,-65.800770,0.000003,0.000010,24,0.000010,0.222222
28,15,-19.695650,-65.790770,0.000004,0.000010,17,0.000010,0.222222
28,16,-19.695650,-65.780770,0.000005,0.000010,18,0.000010,0.222222
28,17,-19.695650,-65.770770,0.000010,0.000100,18,0.000023,0.522221
28,18,-19.695650,-65.760770,0.000011,0.000100,16,0.000033,0.722222
28,19,-19.695650,-65.750770,0.000005,0.000010,17,0.000010,0.222222
28,20,-19.695650,-65.740770,0.000005,0.000010,17,0.000010,0.222222
28,21,-19.695650,-65.730770,0.000005,0.000010,18,0.000010,0.222222
28,22,-19.695650,-65.720770,0.000005,0.000010,14,0.000010,0.222222
28,23,-19.695650,-65.710770,0.000003,0.000010,13,0.000010,0.222222
28,24,-19.695650,-65.700770,0.000003,0.000010,10,0.000010,0.222222
28,25,-19.695650,-65.690770,0.000002,0.000010,9,0.000006,0.142222
28,26,-19.695650,-65.680770,0.000001,0.000001,6,0.000001,0.022222
28,27,-19.695650,-65.670770,0.000001,0.000001,5,0.000001,0.022222
