row,col,latitude,longitude,mean_concentration,max_concentration,frequency_timesteps,percentile_95_concentration,hazard_quotient
26,9,-19.676020,-65.850770,0.000002,0.000012,19,0.000012,0.800000
26,10,-19.676020,-65.840770,0.000001,0.000012,23,0.000003,0.206667
26,11,-19.676020,-65.830770,0.000001,0.000003,26,0.000003,0.205000
26,12,-19.676020,-65.820770,0.000001,0.000012,28,0.000003,0.206667
26,13,-19.676020,-65.810770,0.000002,0.000021,29,0.000008,0.562667
26,14,-19.676020,-65.800770,0.000001,0.000021,31,0.000003,0.206667
26,15,-19.676020,-65.790770,0.000002,0.000030,32,0.000007,0.473666
26,16,-19.676020,-65.780770,0.000003,0.000020,32,0.000016,1.043666
26,17,-19.676020,-65.770770,0.000004,0.000021,26,0.000021,1.400000
26,18,-19.676020,-65.760770,0.000006,0.000030,29,0.000021,1.400400
26,19,-19.676020,-65.750770,0.000006,0.000030,31,0.000025,1.700000
26,20,-19.676020,-65.740770,0.000006,0.000030,28,0.000030,2.000667
26,21,-19.676020,-65.730770,0.000007,0.000030,26,0.000030,2.006667
26,22,-19.676020,-65.720770,0.000006,0.000030,23,0.000030,2.006667
26,23,-19.676020,-65.710770,0.000005,0.000030,18,0.000022,1.496666
26,24,-19.676020,-65.700770,0.000003,0.000022,19,0.000021,1.412667
26,25,-19.676020,-65.690770,0.000003,0.000021,15,0.000015,1.028667
26,26,-19.676020,-65.680770,0.000001,0.000004,15,0.000004,0.266667
26,27,-19.676020,-65.670770,0.000001,0.000004,14,0.000004,0.266667
26,28,-19.676020,-65.660770,0.000001,0.000002,10,0.000002,0.140000
26,29,-19.676020,-65.650770,0.000001,0.000001,6,0.000001,0.073333
26,30,-19.676020,-65.640770,0.000000,0.000000,6,0.000000,0.006667
26,31,-19.676020,-65.630770,0.000000,0.000000,4,0.000000,0.006667
26,32,-19.676020,-65.620770,0.000000,0.000000,4,0.000000,0.006667
27,5,-19.686020,-65.890770,0.000000,0.000001,11,0.000001,0.066667
27,6,-19.686020,-65.880770,0.000001,0.000001,11,0.000001,0.066667
27,7,-19.686020,-65.870770,0.000002,0.000010,10,0.000006,0.396667
27,8,-19.686020,-65.860770,0.000001,0.000010,14,0.000004,0.276666
27,9,-19.686020,-65.850770,0.000001,0.000010,14,0.000004,0.276666
27,10,-19.686020,-65.840770,0.000000,0.000001,16,0.000001,0.067333
27,11,-19.686020,-65.830770,0.000000,0.000001,19,0.000001,0.073333
27,12,-19.686020,-65.820770,0.000000,0.000001,20,0.000001,0.073333
27,13,-19.686020,-65.810770,0.000001,0.000010,22,0.000010,0.636999
27,14,-19.686020,-65.800770,0.000001,0.000010,23,0.000001,0.072733
27,15,-19.686020,-65.790770,0.000000,0.000001,26,0.000001,0.067183
27,16,-19.686020,-65.780770,0.000001,0.000010,21,0.000010,0.666667
27,17,-19.686020,-65.770770,0.000002,0.000010,23,0.000010,0.666667
27,18,-19.686020,-65.760770,0.000002,0.000010,24,0.000010,0.667233
27,19,-19.686020,-65.750770,0.000002,0.000010,25,0.000010,0.666667
27,20,-19.686020,-65.740770,0.000003,0.000010,20,0.000010,0.667333
27,21,-19.686020,-65.730770,0.000003,0.000010,20,0.000010,0.667633
27,22,-19.686020,-65.720770,0.000002,0.000010,16,0.000010,0.668833
27,23,-19.686020,-65.710770,0.000002,0.000010,15,0.000010,0.673333
27,24,-19.686020,-65.700770,0.000001,0.000010,13,0.000005,0.313333
27,25,-19.686020,-65.690770,0.000000,0.000001,14,0.000001,0.073333
27,26,-19.686020,-65.680770,0.000000,0.000001,12,0.000001,0.073333
27,27,-19.686020,-65.670770,0.000000,0.000001,12,0.000001,0.073333
27,28,-19.686020,-65.660770,0.000000,0.000000,5,0.000000,0.006667
27,29,-19.686020,-65.650770,0.000000,0.000000,5,0.000000,0.006667
27,30,-19.686020,-65.640770,0.000000,0.000000,5,0.000000,0.006667
27,31,-19.686020,-65.630770,0.000000,0.000000,3,0.000000,0.006067
27,32,-19.686020,-65.620770,0.000000,0.000000,2,0.000000,0.000667
28,5,-19.696020,-65.890770,0.000000,0.000001,11,0.000001,0.066667
28,6,-19.696020,-65.880770,0.000000,0.000001,11,0.000001,0.066667
28,7,-19.696020,-65.870770,0.000000,0.000001,10,0.000001,0.066667
28,8,-19.696020,-65.860770,0.000000,0.000001,14,0.000001,0.066667
28,9,-19.696020,-65.850770,0.000000,0.000001,14,0.000001,0.066667
28,10,-19.696020,-65.840770,0.000001,0.000001,12,0.000001,0.066667
28,11,-19.696020,-65.830770,0.000000,0.000001,13,0.000001,0.066667
28,12,-19.696020,-65.820770,0.000000,0.000001,14,0.000001,0.066667
28,13,-19.696020,-65.810770,0.000001,0.000010,14,0.000004,0.276666
28,14,-19.696020,-65.800770,0.000000,0.000001,15,0.000001,0.066667
28,15,-19.696020,-65.790770,0.000001,0.000010,16,0.000003,0.216667
28,16,-19.696020,-65.780770,0.000001,0.000010,18,0.000002,0.156666
28,17,-19.696020,-65.770770,0.000002,0.000010,17,0.000010,0.666667
28,18,-19.696020,-65.760770,0.000002,0.000010,17,0.000010,0.666667
28,19,-19.696020,-65.750770,0.000002,0.000010,16,0.000010,0.666667
28,20,-19.696020,-65.740770,0.000004,0.000010,11,0.000010,0.666667
28,21,-19.696020,-65.730770,0.000005,0.000010,10,0.000010,0.666667
28,22,-19.696020,-65.720770,0.000004,0.000010,8,0.000010,0.666667
28,23,-19.696020,-65.710770,0.000002,0.000010,8,0.000007,0.456667
28,24,-19.696020,-65.700770,0.000001,0.000001,8,0.000001,0.066667
28,25,-19.696020,-65.690770,0.000001,0.000001,7,0.000001,0.066667
28,26,-19.696020,-65.680770,0.000001,0.000001,5,0.000001,0.066667
28,27,-19.696020,-65.670770,0.000001,0.000001,5,0.000001,0.066667
